,nickname,text,score,like,dislike,time,watch_movie
171,연애세포(nona****),내평점 저예산 끼워맞추기영화개연성도 없고 감동도 없고 주고자하는 의미도 없고마지막 씬에선 나도 모르게 박장대소 할 뻔 했다.딱 예고편까지만 보는게 정신건강에 이로운 영화.,1,5,2,2016-05-28 19:08,0
172,Alice(acda****),영화는 생각보다 별로였는데 다보고 나서 노래가 계속 생각남.,4,5,2,2016-05-26 19:43,관람객
173,서노하(sund****),"말로 다 설명할 수 없는 느낌을 주는 영화,  너무 잘 만든  영화.... 슬픈영화가 아니지만 가슴이 끓는듯한 영화. 살다가 언젠가 다시보고싶은 영화",10,5,2,2016-05-22 14:38,0
174,샤방샤방(swee****),진짜 돈이 안 아까운 영화!! 이런 영화를 극장에서 봐야함!!!,10,6,3,2016-05-19 16:44,관람객
175,일루셔봉(smar****),"원스, 비긴어게인을 뛰어 넘는 인생영화!",10,6,3,2016-05-19 16:40,관람객
176,won4****,믿고 보는 존 카니 감독! 역시 짱입니다요-,10,6,3,2016-05-19 13:58,관람객
177,leet****,올해 최고 음악 영화! 존 카니 화려한 귀환,10,6,3,2016-05-19 13:48,관람객
178,Hextasy(dorl****),정말 기대 많이 한만큼 재밌게 보고 왔네요~,10,6,3,2016-05-19 12:39,관람객
179,jj(gumn****),미소가 지어지는 영화! 강추합니당,10,6,3,2016-05-19 11:35,관람객
180,데루차져니(imdo****),"비추 한숨나오는 영화, 에휴",1,7,4,2016-06-04 0:17,0
181,노란대문(rock****),병맛같은 마지막씬이 영화를 망칠뻔 --;;,8,7,4,2016-05-22 23:17,0
182,황금벌레(syt0****),틴에이지 영화. 별로.... 평점이 너무 높아,1,9,6,2016-08-29 15:01,0
183,초코송이(chel****),형이 좋아하는 장면이 왜이렇게 뭉클한지.. 엔딩보고 소름돋았다 감동..,10,2,0,2020-04-28 2:15,0
184,연뚱(didw****),취준생인데 이 영화 보니까 위로가 많이 되네요 ㅠㅠ 좀 더 열정적으로 살아가려구요 주인공처럼,10,2,0,2020-04-14 17:23,0
185,서명주(audw****),"지금 가지 않으면 절대 못 가니까, 지금 알지 못하면 절대 알지 못하니까",10,2,0,2020-04-11 21:03,0
186,오아시스(thsd****),나는 왜 무언가에 미친듯이 몰두해보지 못했을까 보는 내내 주인공이 부러웠다,9,2,0,2020-03-21 20:30,0
187,히(sshs****),마지막 형의 표정을 잊을 수가 없음,10,2,0,2020-03-07 3:05,0
188,앤불린(0807****),"마지막 장면 형은 이루지 못했지만 동생의 행복을 위해 그를 보내주며 진심으로 축하해주지만 뭐랄까 형은 허탈감,후련함 비슷한 감정을 느낀것 같다",10,2,0,2019-09-21 19:36,0
189,연을쫓는아이(holi****),내가 갔어야 했는데.. 형의 말 한마디가 어찌나 마음에 와닿는지.. 조금 무모할지 몰라도 지금 도전하지 않으면 못하니까 now or never,10,2,0,2019-09-06 14:50,0
190,안혜빈(dnrl****),코너도 코너형도 행복했으면 좋겠다 ㅠㅠ,10,2,0,2019-01-21 16:33,0
191,Ybin2240(duql****),인생영화공부하다 슬럼프 올 때이거보면 정신차리게 된다 이런 영화 만들어줘서 너무 고마워요,10,2,0,2019-01-16 15:56,0
192,dlcoee1(jn92****),나도 모르게 그 시대의 무드에 빠지게 되는 영화. 그리고 멋있는 도전정신,10,2,0,2018-12-18 17:28,0
193,좌니(jian****),존 카니 음악영화는 그냥 믿고봐야하지 않나..,10,2,0,2018-12-09 22:49,0
194,jjs(tjdd****),꿈을 쫓는 아이들을 바라보는 형의 이야기가 궁금하다.,8,2,0,2018-11-22 20:51,0
195,Daisy(dais****),여운이 남는 정말 좋아하는 영화.,10,2,0,2018-11-22 15:45,0
196,lygerastia(cand****),24살 다시 도전해보기에 늦지않음을 ! 알려준 영화다.,10,2,0,2018-11-14 4:13,0
197,ㅁㅎㅉ(algo****),"절대 적당히 하지 말 것지금 가지않으면 못가니까, 대사 하나하나가, 가사 하나하나가 마음에 콕 박히는 영화",10,2,0,2018-06-25 2:46,0
198,배영서(ngse****),인생영화!!!!띵작!!!!,10,2,0,2018-06-22 0:14,0
199,Song(brea****),"""뭐든지 적당히 해선 안돼""",10,2,0,2018-06-15 9:56,0
200,하영(gkdu****),후회하지않는 영화입니다!,10,2,0,2018-05-15 17:57,0
201,안녕(anhy****),말이 필요없는 인생영화,10,2,0,2018-05-09 15:59,0
202,suns****,세월이지나도 다시보고싶을영화,10,2,0,2018-04-28 0:55,0
203,양수원(ysw7****),완벽한 타이밍이란 절대 오지 않는다.,10,2,0,2018-03-14 3:40,0
204,걍인간(rkdr****),역시 이번도 좋다 캐릭터 하나하나가 생동적이고 주황머리인 교정기찬 친구 너무 인상깊고 좋네요,10,2,0,2018-03-11 8:52,0
205,참새짹짹(user****),"주인공, 형, 라피나, 주황머리, 토끼 키우는 애, 심지어 백스터 수사까지 캐릭터들이 사랑스럽고 살아있다. 캐릭터를 만들 줄 아는 느낌",8,2,0,2018-02-26 6:43,0
206,두두(pmy5****),한 번만 볼 수 없는 영화 여운이 많이 남는 영화,10,2,0,2018-02-01 13:50,0
207,에베베베(sde0****),비긴어게인과 원스랑은 또 다른 감동... 너무 귀여운 영화,10,2,0,2018-01-17 9:49,0
208,민경(yms5****),너무 멋진 영화....,10,2,0,2017-12-24 16:08,0
209,iris****,80년대라는 배경이라서 더 좋았고 음악도 그 때에 어울리는 음악이지만 지금 들어도 너무 올드하지 않게 좋았어요,9,2,0,2017-12-24 5:24,0
210,S(tlsw****),주인공과 주변인물들이 안쓰러우면서도 뭉클함. 여러가지 생각을 많이 하게 되는 영화,10,2,0,2017-12-24 1:47,0
211,인간(dodn****),꿈이있다면 포기하지마세요!,10,2,0,2017-11-19 2:55,0
212,MRX(phs3****),"너가 젊을때,  모든 부딪혀봐",8,2,0,2017-11-07 23:10,0
213,은정지(sdw0****),캐릭터마다 개성있고 귀여운 영화 노래들도 하나도 빠짐없이 너무좋다,10,2,0,2017-11-05 21:24,0
214,수니(hyr6****),"무슨 말이 더 필요할까 그냥 숨 쉬는 것만으로도 청춘인걸,",10,2,0,2017-06-30 16:58,0
215,CHJ(qata****),"감동적이었습니다. 특히 런던으로 가는 결심을 했을때, 눈물이 울컥하더군요. 많은 사람들이 꿈을 위해 떠나고 싶거나 도전하고 싶어도 주저할때 마음속에 용기를 주는 영화가 아닐까 합니다.",10,2,0,2017-06-30 16:56,0
216,sson****,원스 비긴어게인보다 스토리 너무 좋았고 무언가 가슴 뭉클....여운이 남는 영화....뭔가 나도 저들 처럼 꿈을 위해 무작정 시도 해보고 싶게 만드는 그런 영화,10,2,0,2017-06-30 16:44,0
217,kang****,이 영화에 아쉬운점은 딱 하나입니다. 극장에서 보지 못했어요.,10,2,0,2017-06-27 19:20,0
218,땅질(corj****),왠지 비틀즈도 이렇게 밴드를 시작했을거같다,10,2,0,2017-06-27 11:49,0
219,러프(psp_****),"험란한 바다는 곧 맞이할 그들의 현실을 보여주는 것 같았다. 불투명한 미래, 불투명한 관계속에서 그들은 서로를 얼마나 믿고 자신을 얼마나 믿는 사람들이었나 코너가 단한번도 머뭇거리지 않고 자신을 믿을 수 있었던건 형...",10,2,0,2017-06-04 0:32,0
220,앨리캐리(trus****),그냥 좋다 음악도 그 시절의 모습들도 풋풋하고 다시 돌아갈수 없는 그때 그 시절,10,2,0,2017-04-21 0:34,0
221,리더스(l123****),어둠에 경로로 이런 훌륭한 영화를 본 내자신이 한없이 부끄럽다. 앞으로 존카니감독님은 무조건 극장에서... 보고 난 후 몇시간째 기분이 좋다. 폭풍우를 뚫고 무사히 영국에서 보란듯이 몇진 모델과 음악인이 되었으면 좋...,10,2,0,2017-03-25 18:08,0
222,MUE(ashc****),예측할 수 없는 일들이 예술을 만나기 때문에 인생은 아름답지 않나 싶다.,8,2,0,2017-01-30 1:40,0
223,yuji****,진짜 힐링되는 영화에요!!!,10,2,0,2017-01-29 21:04,0
224,oran****,동생 추천으로 봤는데 인생 영화네요 정말 ㅠㅠ,10,2,0,2017-01-19 23:58,0
225,종혁(jong****),"영화 후기 처음 남겨봅니다. 스토리를 통한 대리 만족, 너무나도 좋은 음악들. 비긴 어게인보다 더 감명 깊은 영화. 마음이 맞는 사람들과 밴드를 하며 음악을 창작하고 즐기면 얼마나 행복할까~ 이 영화는 제 인생에 최...",10,2,0,2017-01-09 0:12,0
226,noname(u2ki****),촌스러워 보이지만 촌스럽지 않은 그들만의 아날로그 감성과 음악 따뜻함이 돋보였다,9,2,0,2016-12-10 13:50,0
227,음식(imc8****),굿 음악이 너무 좋아여ㅋㅋ,8,2,0,2016-11-30 14:06,0
228,쭈기넙(codu****),2번이나 봤지만 또 보고싶은 영화예요,10,2,0,2016-11-28 1:51,0
229,nh78****,너무좋았음40대인 내가 10대영화에 흥분하고가슴셀렐줄이야다좋음,9,2,0,2016-11-21 0:19,0
230,구름세상(minb****),"꿈을 향해, 내가 이루지 못한 꿈을 열폭적으로 지원해주는 형,대리만족 느끼는 모습에 나도 대리만족",9,2,0,2016-10-29 2:27,0
231,shgh****,그냥...존카니영화보면항상말로포현못할벅차오름이느껴져요~!너무조아요ㅠㅜ노래도내용도배우들도감독도모두다..ㅠㅠ,10,2,0,2016-09-17 17:00,0
232,어리무도(srid****),볼만하네요.. 하네요.,8,2,0,2016-09-17 6:09,0
233,저스틴비버(gods****),별기대안하고 봣는데 재밋음 여주도 이쁘고,10,2,0,2016-09-17 1:07,0
234,라브라브(acey****),존카니의 재능에 진심으로 감사한다. 원스의 거침과 비긴어게인의 능수능란함의 딱 중간에 있는 영화. 거기에 찬란한 반짝거림을 한스푼.,10,2,0,2016-09-16 3:11,0
235,팜쨩(ckma****),마음이 공허해질때 봐서 그런지 영화를 더 잘볼 수있었던겄같다 영화색감이정말좋다 특유의 뭉클한 그런 느낌이 관객을 매료시킨다  영화의 마지막부분은 이 시대의 청춘들에게 용기를 주는 문구였다 나도 이 문구로 인해서 힘을...,10,2,0,2016-09-16 1:27,0
236,롤로노아(lian****),존카니 영화중에 제일 좋았다. 80년대에 대한 추억보다는 청춘들의 성장기가 너무나 순수하고 아름답다. 비록 그들앞에 비가 내리고 파도가 칠지어도...,8,2,0,2016-09-11 5:39,0
237,보름(bore****),노래도좋고 영화도재밌어요. 이제까지 두번본 영화없는데 이건 두번보고싶네요ㅎㅎㅎㅎ,10,2,0,2016-06-22 19:23,0
238,hayi****,왜 배우란에 토끼는 안나오는것인가,10,2,0,2016-06-18 22:50,0
239,cine****,재밌는 얘기도 자주 들으면 재미없는법.. 비긴어게인까지가 딱 좋았던듯..,6,2,0,2016-06-18 20:40,0
240,ㅅㅈ(bang****),내 인생영화 등극했다★.★.★.★.★.★.★.★.★.★,10,2,0,2016-06-13 1:00,0
241,호(ymck****),"음악이 사람의 마음을 어떻게 자극하는지 잘 알고, 정말 잘 활용했던 영화. 보는내내  가슴이 벅찼다.",10,2,0,2016-06-10 23:53,0
242,chan****,보는내내 기분좋고 대사하나하나가 맘을 울림,9,2,0,2016-06-09 13:44,관람객
243,미니(12to****),40넘어 보니 젊었을때 봤다면 더 좋았겠다는 생각이 들었다.젊은이에겐 꿈  희망 사랑..나같은 사람은 가정의 행복.자녀입장에서의 고민들..영상과 음악뿐만 아니라 내용도 충분히 좋은 영화이다,9,2,0,2016-06-09 12:11,0
244,코알라존(koal****),오랜만에 가슴을 뛰게 하는 영화를 봤다.  힘든 상황속에서 꿈을 향해 헤쳐나가는 모습이 아름답다. 멋진 음악과 함께해서 감동이 두배였다.,9,2,0,2016-06-09 1:54,0
245,그린스무디(ehdq****),오랜만에 음악 듣고 짜릿했다..ㅠㅠ,10,2,0,2016-06-05 22:40,0
246,haha****,여름밤 상쾌하게 힐링하고 가요♡,10,2,0,2016-06-05 22:08,0
247,김유화(asr1****),좋은 영화. 상영횟수 늘었으면 좋겟다~,10,2,0,2016-06-05 22:06,0
248,ksj9****,그냥좋다음악 스토리 출연배우 다 조화롭다,9,2,0,2016-06-05 20:59,관람객
249,ttyc****,완벽한 밴드영화 사랑스럽다,10,2,0,2016-06-05 19:33,0
250,TOYBOY(jjhe****),많은 감동을 선사한 영화다 존 카니의 영화중 처음으로 어른이 아닌 소년과 소녀의 이야기를 쓴 것은 성장하는 것이 가장 아름답다는 것을 알기 때문일 것이다,10,2,0,2016-06-04 19:44,0
251,dong****,up이랑 drive it like you stole it 나올때 울었음 ㅠ 충분히 공감할 수 있는 내용이었고 무엇보다도 노래가 너무 좋아 ㅠ,10,2,0,2016-06-04 14:18,0
252,이해루(heru****),"싱 스트리트는 평소 자유를 꿈꾸는, 하지만 뜻대로 되지않는, 세상에 지친 청춘들의 마음에 불꽃이 튀어오르게할것이다.",10,2,0,2016-06-01 11:29,0
253,psw0****,난 이 영화 엔딩크레딧이 끝까지 올라간 후세번은 더 볼 굳은 결심을 하고 나왔다.,10,2,0,2016-06-01 3:10,0
254,까눌(phw3****),"택시 운전사, 청소부, 시인은 꿈이고 건축가는 꿈이 아니란  형의 말이 너무 이해가 된다. 많은 아이들이 입시나 학교에서 요구하는 '장래희망'이 아닌 나와 사랑에서 우러나오는 '꿈'을 이...",10,2,0,2016-05-29 22:01,0
255,스스로잘라버린인생(king****),빵 터지거나 미칠듯한 전개는 없다. 다만 봐도 절대 후회 안할걸?,8,2,0,2016-05-29 21:54,관람객
256,사돈어택(90kt****),이거보고 퇴사생각 할만큼 임팩트가 컸다. 인생영화,10,2,0,2016-05-28 12:59,0
257,skyg****,"명작이란 이런 영화를 보고 말하는 것. 2시간여 동안 너무나 행복했다. 영화를 보면서 정말 오랜만에 행복함을 느꼈다. 출연진,제작진 모두에게 찬사를 보낸다.",10,2,0,2016-05-28 12:33,0
258,visi****,어릴때 많은걸 해보지 못한 내가 미운 영화,9,2,0,2016-05-25 14:18,0
259,김민수(ghld****),올해본영화중에 가장 재밌당,10,2,0,2016-05-25 12:46,관람객
260,오빠손빼(joyj****),힐링된다. 오랜만에 감동,10,2,0,2016-05-25 12:23,관람객
261,Jeichi(juhy****),"네이버에 평점 처음써봅니다. 이거 꼭 보세요. 곡성도관람하였고, 시빌워도 관람하였지만, 올해 최고에 영화입니다.",10,2,0,2016-05-25 6:51,0
262,동심(rlas****),곡성으로 더럽혀진 눈과 뇌를 정화했음!!,10,2,0,2016-05-24 21:06,0
263,폭스(yaey****),"원스, 비긴어게인보다 더 좋았다. 다음 영화는 더 좋겠지?",10,2,0,2016-05-24 15:36,0
264,rnjs****,잔잔하다. 그래서 더 좋다.,8,2,0,2016-05-24 14:56,관람객
265,이어폰(cral****),진짜 꼭 보세요 추천합니다.,10,2,0,2016-05-24 14:33,관람객
266,biac****,재밌어요ㅋ노래도 조아요,10,2,0,2016-05-24 14:11,관람객
267,Indigo Child(velc****),너무 멋지다!! 어떻게 이런영화를 만들지? 이걸 고등학교때 봤어야 했어...!,10,2,0,2016-05-24 13:43,0
268,재주소년(deod****),믿고 봤었고 늘 기대 이상....음악 스토리 연출 모든게 완벽했다,10,2,0,2016-05-24 13:10,0
269,baeg****,여기서 최고의 매력남은 에이먼이다. 인정?에이먼 같은 친구가 있음 좋겠다.,10,2,0,2016-05-24 13:09,0
270,chye****,두번째 노래 좋음 여주인공 우는데 나도 눈물났음. 근데 원스나 비긴 어게인 처럼  한곡이 임팩트 있는 노래는 없음ㅠㅠ 그게 좀 아쉬움. 그래두 교훈도 있고 마지막 노래는 위로도 되구 응원도 되는 노래였음.,8,2,0,2016-05-24 1:23,0
271,bbakc(bbak****),재미있다. 그냥 주고싶다,10,2,0,2016-05-23 16:40,0
272,이경민(gayn****),평점 처음 써보네요.. 지금까지 살면서 다시 보고 싶은 영화가 없었는데 이게 처음이에요. 정말 후회 안 합니다 강력추천 ㅎㅎ,10,2,0,2016-05-22 14:29,0
273,프랑스인(limy****),Very nice !!,10,2,0,2016-05-22 12:03,관람객
274,설현(ee18****),재밌게 봤네요. 절대 복잡한 스토리도 아니고 편안하게 볼 수 있었어요. 음악도 좋고 주인공도 사랑도 얻고,10,2,0,2016-05-22 11:21,관람객
275,rex(lhc1****),평가불가. 이런 영화는 인생의 교과서로 쓰여야 한다. 내 인생 최초로 영화관에서 2번 보게될 영화일듯,10,2,0,2016-05-21 22:15,0
276,djwl****,최고였습니다!!!만족합니다,7,2,0,2016-05-20 1:58,관람객
277,김정훈(gasu****),생각보다재밌었고 유머스럽기보단 진지했다,7,2,0,2016-05-19 19:07,관람객
278,공돌이(leod****),"노래도 좋고, 여운을 주듯 끝나는 것도 아주 좋았음",9,2,0,2016-05-19 16:54,0
279,leolover(noga****),행복한추억 청춘을 그린영화,10,2,0,2016-05-19 16:31,0
280,시렐(mint****),스토리와 노래가사가 어우러지고 웃음짓게 하는 영화! 너무 좋았어요 노래도 좋고 배우들도 좋고 스토리도,10,2,0,2016-05-19 16:26,0
281,최진호(sosn****),올해 최고의 힐링영화가 될 작품,10,2,0,2016-05-19 15:51,0
282,lsb1****,웃기도 하고 울기도 하고 행복한슬픔,10,2,0,2016-05-19 15:40,0
283,kota****,재밌어요 근데 9점은 아닌듯,7,3,1,2018-10-29 20:24,0
